Date,Time,Pond,Pond_Section,Number_FS,Picture,FS_ID,Length_cm,Biomass_mg,Notes
7/20/21,10:13,52,East,Count,Y,32,0.685,,
7/20/21,10:13,52,East,Count,Y,33,0.799,,
7/20/21,10:13,52,East,Count,Y,34,0.798,,
7/20/21,10:13,52,East,Count,Y,35,0.661,,
7/20/21,10:13,52,East,Count,Y,36,0.747,,
7/20/21,10:13,52,East,Count,Y,37,0.584,,
7/20/21,10:13,52,East,Count,Y,38,0.667,,
7/20/21,10:13,52,East,Count,Y,39,0.674,,
7/20/21,10:13,52,East,Count,Y,40,0.769,,
7/20/21,10:13,52,East,Count,Y,41,0.639,,
7/20/21,10:13,52,East,Count,Y,42,0.629,,
7/20/21,10:13,52,East,Count,Y,43,0.743,,
7/20/21,10:13,52,East,Count,Y,44,0.776,,
7/20/21,10:13,52,East,Count,Y,45,0.559,,
7/20/21,10:13,52,East,Count,Y,46,0.699,,
7/20/21,10:13,52,East,Count,Y,47,0.778,,
7/20/21,10:13,52,East,Count,Y,48,0.666,,
7/20/21,10:13,52,East,Count,Y,49,0.692,,
7/20/21,10:13,52,East,Count,Y,50,0.692,,
7/20/21,10:13,52,East,Count,Y,51,0.673,,
7/20/21,10:13,52,East,Count,Y,52,0.752,,
7/20/21,10:13,52,East,Count,Y,53,0.711,,
7/20/21,10:13,52,East,Count,Y,54,0.767,,
7/20/21,10:13,52,East,Count,Y,55,0.698,,
7/20/21,10:13,52,East,Count,Y,56,0.669,,
7/20/21,10:13,52,East,Count,Y,57,0.663,,
7/20/21,10:13,52,East,Count,Y,58,0.722,,
7/20/21,10:13,52,East,Count,Y,59,0.634,,
7/20/21,10:13,52,East,Count,Y,60,0.659,,
7/20/21,10:13,52,East,Count,Y,61,0.679,,
7/20/21,10:13,52,East,Count,Y,62,0.647,,
7/20/21,10:13,52,East,Count,Y,63,0.717,,
7/20/21,10:13,52,East,Count,Y,64,0.658,,
7/20/21,10:13,52,East,Count,Y,65,0.782,,
7/20/21,10:13,52,East,Count,Y,66,0.634,,
7/20/21,10:13,52,East,Count,Y,67,0.800,,
7/20/21,10:13,52,East,Count,Y,68,0.617,,
7/20/21,10:13,52,East,Count,Y,69,0.723,,
7/20/21,10:13,52,East,Count,Y,70,0.649,,
7/20/21,10:13,52,East,Count,Y,71,0.660,,
7/20/21,10:13,52,East,Count,Y,72,0.735,,
7/20/21,10:13,52,East,Count,Y,73,0.764,,
7/20/21,10:13,52,East,Count,Y,74,0.669,,
7/20/21,10:13,52,East,Count,Y,75,0.661,,
7/20/21,10:13,52,East,Count,Y,76,0.622,,
7/20/21,10:13,52,East,Count,Y,77,0.717,,
7/20/21,10:13,52,East,Count,Y,78,0.847,,
7/20/21,10:13,52,East,Count,Y,79,0.591,,
7/20/21,10:13,52,East,Count,Y,80,0.704,,
7/20/21,10:13,52,East,Count,Y,81,0.792,,
7/20/21,10:13,52,East,Count,Y,82,0.761,,
7/20/21,10:13,52,East,Count,Y,83,0.755,,
7/20/21,10:13,52,East,Count,Y,84,0.701,,
7/20/21,10:13,52,East,Count,Y,85,0.701,,
7/20/21,10:13,52,East,Count,Y,86,0.632,,
7/20/21,10:13,52,East,Count,Y,87,0.688,,
7/20/21,10:13,52,East,Count,Y,88,0.730,,
7/20/21,10:13,52,East,Count,Y,89,0.756,,
7/20/21,10:13,52,East,Count,Y,90,0.738,,
7/20/21,10:13,52,East,Count,Y,91,0.645,,
7/20/21,10:13,52,East,Count,Y,92,0.700,,
7/20/21,10:13,52,East,Count,Y,93,0.605,,
7/20/21,10:13,52,East,Count,Y,94,0.638,,
7/20/21,10:13,52,East,Count,Y,95,0.684,,
7/20/21,10:13,52,East,Count,Y,96,0.582,,
7/20/21,10:13,52,East,Count,Y,97,0.661,,
7/20/21,10:13,52,East,Count,Y,98,0.652,,
7/20/21,10:13,52,East,Count,Y,99,0.642,,
7/20/21,10:13,52,East,Count,Y,100,0.686,,
7/20/21,10:13,52,East,Count,Y,101,0.682,,
7/20/21,10:13,52,East,Count,Y,102,0.710,,
7/20/21,10:13,52,East,Count,Y,103,0.623,,
7/20/21,10:13,52,East,Count,Y,104,0.780,,
7/20/21,10:13,52,East,Count,Y,105,0.635,,
7/20/21,10:13,52,East,Count,Y,106,0.632,,
7/20/21,10:13,52,East,Count,Y,107,0.639,,
7/20/21,10:13,52,East,Count,Y,108,0.703,,
7/20/21,10:13,52,East,Count,Y,109,0.661,,
7/20/21,10:13,52,East,Count,Y,110,0.703,,
7/20/21,10:13,52,East,Count,Y,111,0.612,,
7/20/21,10:13,52,East,Count,Y,112,0.692,,
7/20/21,10:13,52,East,Count,Y,113,0.690,,
7/20/21,10:13,52,East,Count,Y,114,0.590,,
7/20/21,10:13,52,East,Count,Y,115,0.692,,
7/20/21,10:13,52,East,Count,Y,116,0.674,,
7/20/21,10:13,52,East,Count,Y,117,0.642,,
7/20/21,10:13,52,East,Count,Y,118,0.763,,
7/20/21,10:13,52,East,Count,Y,119,0.679,,
7/20/21,10:13,52,East,Count,Y,120,0.514,,
7/20/21,10:13,52,East,Count,Y,121,0.704,,
7/20/21,10:13,52,East,Count,Y,122,0.717,,
7/20/21,10:13,52,East,Count,Y,123,0.635,,
7/20/21,10:13,52,East,Count,Y,124,0.661,,
7/20/21,10:13,52,East,Count,Y,125,0.700,,
7/20/21,10:13,52,East,Count,Y,126,0.710,,
7/20/21,10:13,52,East,Count,Y,127,0.791,,
7/20/21,10:13,52,East,Count,Y,128,0.639,,
7/20/21,10:13,52,East,Count,Y,129,0.700,,
7/20/21,10:13,52,East,Count,Y,130,0.589,,
7/20/21,10:13,52,East,Count,Y,131,0.683,,
7/20/21,10:13,52,East,Count,Y,132,0.657,,
7/20/21,10:13,52,East,Count,Y,133,0.664,,
7/20/21,10:13,52,East,Count,Y,134,0.617,,
7/20/21,10:13,52,East,Count,Y,135,0.719,,
7/20/21,10:13,52,East,Count,Y,136,0.701,,
7/20/21,10:13,52,East,Count,Y,137,0.585,,
7/20/21,10:13,52,East,Count,Y,138,0.615,,
7/20/21,10:13,52,East,Count,Y,139,0.640,,
7/20/21,10:13,52,East,Count,Y,140,0.639,,
7/20/21,10:13,52,East,Count,Y,141,0.711,,
7/20/21,10:13,52,East,Count,Y,142,0.593,,
7/20/21,10:13,52,East,Count,Y,143,0.787,,
7/20/21,10:13,52,East,Count,Y,144,0.570,,
7/20/21,10:13,52,East,Count,Y,145,0.743,,
7/20/21,10:13,52,East,Count,Y,146,0.685,,
7/20/21,10:13,52,East,Count,Y,147,0.723,,
7/20/21,10:13,52,East,Count,Y,148,0.792,,
7/20/21,10:13,52,East,Count,Y,149,0.640,,
7/20/21,10:13,52,East,Count,Y,150,0.718,,
7/20/21,10:13,52,East,Count,Y,151,0.750,,
7/20/21,10:13,52,East,Count,Y,152,0.531,,
7/20/21,10:13,52,East,Count,Y,153,0.701,,
7/20/21,10:13,52,East,Count,Y,154,0.713,,
7/20/21,10:13,52,East,Count,Y,155,0.575,,
7/20/21,10:13,52,East,Count,Y,156,0.616,,
7/20/21,10:13,52,East,Count,Y,157,0.729,,
7/20/21,10:13,52,East,Count,Y,158,0.605,,
7/20/21,10:13,52,East,Count,Y,159,0.707,,
7/20/21,10:13,52,East,Count,Y,160,0.747,,
7/20/21,10:13,52,East,Count,Y,161,0.717,,
7/20/21,10:13,52,East,Count,Y,162,0.668,,
7/20/21,10:13,52,East,Count,Y,163,0.708,,
7/20/21,10:13,52,East,Count,Y,164,0.717,,
7/20/21,10:13,52,East,Count,Y,165,0.671,,
7/20/21,10:13,52,East,Count,Y,166,0.742,,
7/20/21,10:13,52,East,Count,Y,167,0.614,,
7/20/21,10:13,52,East,Count,Y,168,0.597,,
7/20/21,10:13,52,East,Count,Y,169,0.757,,
7/20/21,10:13,52,East,Count,Y,170,0.698,,
7/20/21,10:13,52,East,Count,Y,171,0.664,,
7/20/21,10:13,52,East,Count,Y,172,0.666,,
7/20/21,10:13,52,East,Count,Y,173,0.717,,
7/20/21,10:13,52,East,Count,Y,174,0.747,,
7/20/21,10:13,52,East,Count,Y,175,0.608,,
7/20/21,10:13,52,East,Count,Y,176,0.701,,
7/20/21,10:13,52,East,Count,Y,177,0.665,,
7/20/21,10:13,52,East,Count,Y,178,0.705,,
7/20/21,10:13,52,East,Count,Y,179,0.674,,
7/20/21,10:13,52,East,Count,Y,180,0.752,,
7/20/21,10:13,52,East,Count,Y,181,0.646,,
7/20/21,10:13,52,East,Count,Y,182,0.637,,
7/20/21,12:05,51,North,2,Y,1,0.732,,
7/20/21,12:05,51,North,2,Y,2,0.671,,
7/20/21,12:05,51,South,0,N,NA,0.000,,
7/29/21,8:40,55,North,9,Y,1,1.025,,Pottle; Meta in pond! Lots of copepods in sample
7/29/21,8:40,55,North,9,Y,2,1.050,,
7/29/21,8:40,55,North,9,Y,3,1.102,,
7/29/21,8:40,55,North,9,Y,4,0.994,,
7/29/21,8:40,55,North,9,Y,5,1.182,,
7/29/21,8:40,55,North,9,Y,6,1.074,,
7/29/21,8:40,55,North,9,Y,7,0.983,,
7/29/21,8:40,55,North,9,Y,8,1.122,,
7/29/21,8:40,55,North,9,Y,9,1.045,,
7/29/21,8:40,55,West,1,Y,1,0.981,,
7/29/21,8:40,55,East,0,N,NA,0.000,,
7/29/21,8:40,55,South,0,N,NA,0.000,,
7/29/21,9:23,52,South,0,N,NA,0.000,,
7/29/21,9:23,52,West,Count,Y,1,0.907,,Top 7cm of net out of water for 7m of tow
7/29/21,9:23,52,West,Count,Y,2,0.773,,
7/29/21,9:23,52,West,Count,Y,3,0.852,,
7/29/21,9:23,52,West,Count,Y,4,0.780,,
7/29/21,9:23,52,West,Count,Y,5,0.804,,
7/29/21,9:23,52,West,Count,Y,6,0.735,,
7/29/21,9:23,52,West,Count,Y,7,0.860,,
7/29/21,9:23,52,West,Count,Y,8,0.762,,
7/29/21,9:23,52,West,Count,Y,9,0.789,,
7/29/21,9:23,52,West,Count,Y,10,0.816,,
7/29/21,9:23,52,West,Count,Y,11,0.792,,
7/29/21,9:23,52,West,Count,Y,12,0.798,,
7/29/21,9:23,52,West,Count,Y,13,0.842,,
7/29/21,9:23,52,West,Count,Y,14,0.704,,
7/29/21,9:23,52,West,Count,Y,15,0.841,,
7/29/21,9:23,52,West,Count,Y,16,0.726,,
7/29/21,9:23,52,West,Count,Y,17,0.663,,
7/29/21,9:23,52,West,Count,Y,18,0.777,,
7/29/21,9:23,52,West,Count,Y,19,0.923,,
7/29/21,9:23,52,West,Count,Y,20,0.731,,
7/29/21,9:23,52,West,Count,Y,21,0.709,,
7/29/21,9:23,52,West,Count,Y,22,0.805,,
7/29/21,9:23,52,West,Count,Y,23,0.572,,
7/29/21,9:23,52,West,Count,Y,24,0.803,,
7/29/21,9:23,52,West,Count,Y,25,0.692,,
7/29/21,9:23,52,West,Count,Y,26,0.758,,
7/29/21,9:23,52,West,Count,Y,27,0.654,,
7/29/21,9:23,52,West,Count,Y,28,0.777,,
7/29/21,9:23,52,West,Count,Y,29,0.873,,
7/29/21,9:23,52,West,Count,Y,30,0.660,,
7/29/21,9:23,52,West,Count,Y,31,0.790,,
7/29/21,9:23,52,West,Count,Y,32,0.804,,
7/29/21,9:23,52,West,Count,Y,33,0.764,,
7/29/21,9:23,52,West,Count,Y,34,0.738,,
7/29/21,9:23,52,West,Count,Y,35,0.757,,
7/29/21,9:23,52,West,Count,Y,36,0.878,,
7/29/21,9:23,52,West,Count,Y,37,0.727,,
7/29/21,9:23,52,West,Count,Y,38,0.907,,
7/29/21,9:23,52,West,Count,Y,39,0.818,,
7/29/21,9:23,52,West,Count,Y,40,0.818,,
7/29/21,9:23,52,West,Count,Y,41,0.630,,
7/29/21,9:23,52,West,Count,Y,42,0.817,,
7/29/21,9:23,52,West,Count,Y,43,0.919,,
7/29/21,9:23,52,West,Count,Y,44,0.660,,
7/29/21,9:23,52,West,Count,Y,45,0.814,,
7/29/21,9:23,52,West,Count,Y,46,0.674,,
7/29/21,9:23,52,West,Count,Y,47,0.816,,
7/29/21,9:23,52,West,Count,Y,48,0.936,,
7/29/21,9:23,52,West,Count,Y,49,0.725,,
7/29/21,9:23,52,West,Count,Y,50,0.847,,
7/29/21,9:23,52,West,Count,Y,51,0.898,,
7/29/21,9:23,52,West,Count,Y,52,0.853,,
7/29/21,9:23,52,West,Count,Y,53,0.634,,
7/29/21,9:23,52,West,Count,Y,54,0.746,,
7/29/21,9:23,52,West,Count,Y,55,0.867,,
7/29/21,9:23,52,West,Count,Y,56,0.789,,
7/29/21,9:23,52,West,Count,Y,57,0.738,,
7/29/21,9:23,52,West,Count,Y,58,0.808,,
7/29/21,9:23,52,West,Count,Y,59,0.735,,
7/29/21,9:23,52,West,Count,Y,60,0.746,,
7/29/21,9:23,52,West,Count,Y,61,0.826,,
7/29/21,9:23,52,West,Count,Y,62,0.796,,
7/29/21,9:23,52,West,Count,Y,63,0.670,,
7/29/21,9:23,52,West,Count,Y,64,0.706,,
7/29/21,9:23,52,West,Count,Y,65,0.738,,
7/29/21,9:23,52,West,Count,Y,66,0.791,,
7/29/21,9:23,52,West,Count,Y,67,0.690,,
7/29/21,9:23,52,West,Count,Y,68,0.836,,
7/29/21,9:23,52,West,Count,Y,69,0.923,,
7/29/21,9:23,52,West,Count,Y,70,0.946,,
7/29/21,9:23,52,West,Count,Y,71,0.694,,
7/29/21,9:23,52,West,Count,Y,72,0.891,,
7/29/21,9:23,52,West,Count,Y,73,0.755,,
7/29/21,9:23,52,West,Count,Y,74,0.748,,
7/29/21,9:23,52,West,Count,Y,75,0.808,,
7/29/21,9:23,52,West,Count,Y,76,0.772,,
7/29/21,9:23,52,West,Count,Y,77,0.655,,
7/29/21,9:23,52,West,Count,Y,78,0.753,,
7/29/21,9:23,52,West,Count,Y,79,0.913,,
7/29/21,9:23,52,West,Count,Y,80,0.840,,
7/29/21,9:23,52,West,Count,Y,81,0.690,,
7/29/21,9:23,52,West,Count,Y,82,0.836,,
7/29/21,9:23,52,West,Count,Y,83,0.839,,
7/29/21,9:23,52,West,Count,Y,84,0.915,,
7/29/21,9:23,52,West,Count,Y,85,0.815,,
7/29/21,9:23,52,West,Count,Y,86,0.833,,
7/29/21,9:23,52,West,Count,Y,87,0.744,,
7/29/21,9:23,52,West,Count,Y,88,0.733,,
7/29/21,9:23,52,West,Count,Y,89,0.748,,
7/29/21,9:23,52,West,Count,Y,90,0.873,,
7/29/21,9:23,52,West,Count,Y,91,0.684,,
7/29/21,9:23,52,West,Count,Y,92,0.821,,
7/29/21,9:23,52,West,Count,Y,93,0.803,,
7/29/21,9:23,52,West,Count,Y,94,0.917,,
7/29/21,9:23,52,West,Count,Y,95,0.904,,
7/29/21,9:23,52,West,Count,Y,96,0.980,,
7/29/21,9:23,52,West,Count,Y,97,0.762,,
7/29/21,9:23,52,West,Count,Y,98,0.734,,
7/29/21,9:23,52,West,Count,Y,99,0.691,,
7/29/21,9:23,52,West,Count,Y,100,0.798,,
7/29/21,9:23,52,West,Count,Y,101,0.674,,
7/29/21,9:23,52,West,Count,Y,102,0.665,,
7/29/21,9:23,52,West,Count,Y,103,0.941,,
7/29/21,9:23,52,West,Count,Y,104,0.717,,
7/29/21,9:23,52,West,Count,Y,105,0.931,,
7/29/21,9:23,52,West,Count,Y,106,0.896,,
7/29/21,9:23,52,West,Count,Y,107,0.808,,
7/29/21,9:23,52,West,Count,Y,108,0.751,,
7/29/21,9:23,52,West,Count,Y,109,0.676,,
7/29/21,9:23,52,West,Count,Y,110,0.871,,
7/29/21,9:23,52,West,Count,Y,111,0.625,,
7/29/21,9:23,52,West,Count,Y,112,0.812,,
7/29/21,9:23,52,West,Count,Y,113,0.738,,
7/29/21,9:23,52,West,Count,Y,114,0.738,,
7/29/21,9:23,52,West,Count,Y,115,0.818,,
7/29/21,9:23,52,West,Count,Y,116,0.738,,
7/29/21,9:23,52,West,Count,Y,117,0.753,,
7/29/21,9:23,52,West,Count,Y,118,0.719,,
7/29/21,9:23,52,West,Count,Y,119,0.775,,
7/29/21,9:23,52,West,Count,Y,120,0.903,,
7/29/21,9:23,52,West,Count,Y,121,0.840,,
7/29/21,9:23,52,West,Count,Y,122,0.762,,
7/29/21,9:23,52,West,Count,Y,123,0.818,,
7/29/21,9:23,52,West,Count,Y,124,0.751,,
7/29/21,9:23,52,West,Count,Y,125,0.824,,
7/29/21,9:23,52,West,Count,Y,126,0.699,,
7/29/21,9:23,52,West,Count,Y,127,0.808,,
7/29/21,9:23,52,West,Count,Y,128,0.819,,
7/29/21,9:23,52,West,Count,Y,129,0.717,,
7/29/21,9:23,52,West,Count,Y,130,0.748,,
7/29/21,9:23,52,West,Count,Y,131,0.738,,
7/29/21,9:23,52,West,Count,Y,132,0.709,,
7/29/21,9:23,52,West,Count,Y,133,0.811,,
7/29/21,9:23,52,West,Count,Y,134,0.748,,
7/29/21,9:23,52,West,Count,Y,135,0.724,,
7/29/21,9:23,52,West,Count,Y,136,0.940,,
7/29/21,9:23,52,West,Count,Y,137,0.788,,
7/29/21,9:23,52,West,Count,Y,138,0.967,,
7/29/21,9:23,52,West,Count,Y,139,0.621,,
7/29/21,9:23,52,West,Count,Y,140,0.805,,
7/29/21,9:23,52,West,Count,Y,141,0.657,,
7/29/21,9:23,52,North,Count,Y,1,0.893,,Net half out of water for last 2 meters of tow
7/29/21,9:23,52,North,Count,Y,2,0.720,,
7/29/21,9:23,52,North,Count,Y,3,0.695,,
7/29/21,9:23,52,North,Count,Y,4,0.835,,
7/29/21,9:23,52,North,Count,Y,5,0.783,,
7/29/21,9:23,52,North,Count,Y,6,0.757,,
7/29/21,9:23,52,North,Count,Y,7,0.791,,
7/29/21,9:23,52,North,Count,Y,8,0.679,,
7/29/21,9:23,52,North,Count,Y,9,0.670,,
7/29/21,9:23,52,North,Count,Y,10,0.748,,
7/29/21,9:23,52,North,Count,Y,11,0.748,,
7/29/21,9:23,52,North,Count,Y,12,0.876,,
7/29/21,9:23,52,North,Count,Y,13,0.723,,
7/29/21,9:23,52,North,Count,Y,14,0.781,,
7/29/21,9:23,52,North,Count,Y,15,0.747,,
7/29/21,9:23,52,North,Count,Y,16,0.846,,
7/29/21,9:23,52,North,Count,Y,17,0.824,,
7/29/21,9:23,52,North,Count,Y,18,0.793,,
7/29/21,9:23,52,North,Count,Y,19,0.772,,
7/29/21,9:23,52,North,Count,Y,20,0.694,,
7/29/21,9:23,52,North,Count,Y,21,0.787,,
7/29/21,9:23,52,North,Count,Y,22,0.712,,
7/29/21,9:23,52,North,Count,Y,23,0.859,,
7/29/21,9:23,52,North,Count,Y,24,0.867,,
7/29/21,9:23,52,North,Count,Y,25,0.830,,
7/29/21,9:23,52,North,Count,Y,26,0.884,,
7/29/21,9:23,52,North,Count,Y,27,0.739,,
7/29/21,9:23,52,North,Count,Y,28,0.734,,
7/29/21,9:23,52,North,Count,Y,29,0.688,,
7/29/21,9:23,52,North,Count,Y,30,0.807,,
7/29/21,9:23,52,North,Count,Y,31,0.834,,
7/29/21,9:23,52,North,Count,Y,32,0.786,,
7/29/21,9:23,52,North,Count,Y,33,0.747,,
7/29/21,9:23,52,North,Count,Y,34,0.756,,
7/29/21,9:23,52,North,Count,Y,35,0.667,,
7/29/21,9:23,52,North,Count,Y,36,0.691,,
7/29/21,9:23,52,North,Count,Y,37,0.805,,
7/29/21,9:23,52,North,Count,Y,38,0.772,,
7/29/21,9:23,52,North,Count,Y,39,0.719,,
7/29/21,9:23,52,North,Count,Y,40,0.720,,
7/29/21,9:23,52,North,Count,Y,41,0.829,,
7/29/21,9:23,52,North,Count,Y,42,0.743,,
7/29/21,9:23,52,North,Count,Y,43,0.998,,
7/29/21,9:23,52,North,Count,Y,44,0.765,,
7/29/21,9:23,52,North,Count,Y,45,0.771,,
7/29/21,9:23,52,North,Count,Y,46,0.602,,
7/29/21,9:23,52,North,Count,Y,47,0.941,,
7/29/21,9:23,52,North,Count,Y,48,0.709,,
7/29/21,9:23,52,North,Count,Y,49,0.701,,
7/29/21,9:23,52,North,Count,Y,50,0.873,,
7/29/21,9:23,52,North,Count,Y,51,0.800,,
7/29/21,9:23,52,North,Count,Y,52,0.729,,
7/29/21,9:23,52,North,Count,Y,53,0.929,,
7/29/21,9:23,52,North,Count,Y,54,0.578,,
7/29/21,9:23,52,North,Count,Y,55,0.767,,
7/29/21,9:23,52,North,Count,Y,56,0.733,,
7/29/21,9:23,52,North,Count,Y,57,0.711,,
7/29/21,9:23,52,North,Count,Y,58,0.882,,
7/29/21,9:23,52,North,Count,Y,59,0.673,,
7/29/21,9:23,52,North,Count,Y,60,0.766,,
7/29/21,9:23,52,North,Count,Y,61,0.804,,
7/29/21,9:23,52,North,Count,Y,62,0.844,,
7/29/21,9:23,52,North,Count,Y,63,0.786,,
7/29/21,9:23,52,North,Count,Y,64,0.708,,
7/29/21,9:23,52,North,Count,Y,65,0.695,,
7/29/21,9:23,52,North,Count,Y,66,0.741,,
7/29/21,9:23,52,North,Count,Y,67,0.802,,
7/29/21,9:23,52,North,Count,Y,68,0.968,,
7/29/21,9:23,52,North,Count,Y,69,0.732,,
7/29/21,9:23,52,North,Count,Y,70,0.859,,
7/29/21,9:23,52,North,Count,Y,71,0.798,,
7/29/21,9:23,52,North,Count,Y,72,0.709,,
7/29/21,9:23,52,North,Count,Y,73,0.657,,
7/29/21,9:23,52,North,Count,Y,74,0.739,,
7/29/21,9:23,52,North,Count,Y,75,0.687,,
7/29/21,9:23,52,North,Count,Y,76,0.946,,
7/29/21,9:23,52,North,Count,Y,77,0.647,,
7/29/21,9:23,52,North,Count,Y,78,0.711,,
7/29/21,9:23,52,North,Count,Y,79,0.914,,
7/29/21,9:23,52,North,Count,Y,80,0.681,,
7/29/21,9:23,52,North,Count,Y,81,0.782,,
7/29/21,9:23,52,North,Count,Y,82,0.775,,
7/29/21,9:23,52,North,Count,Y,83,0.747,,
7/29/21,9:23,52,North,Count,Y,84,0.754,,
7/29/21,9:23,52,North,Count,Y,85,0.772,,
7/29/21,9:23,52,North,Count,Y,86,0.782,,
7/29/21,9:23,52,North,Count,Y,87,0.671,,
7/29/21,9:23,52,North,Count,Y,88,0.734,,
7/29/21,9:23,52,North,Count,Y,89,0.604,,
7/29/21,9:23,52,North,Count,Y,90,0.753,,
7/29/21,9:23,52,North,Count,Y,91,0.694,,
7/29/21,9:23,52,North,Count,Y,92,0.727,,
7/29/21,9:23,52,North,Count,Y,93,0.647,,
7/29/21,9:23,52,North,Count,Y,94,0.957,,
7/29/21,9:23,52,North,Count,Y,95,0.842,,
7/29/21,9:23,52,North,Count,Y,96,0.846,,
7/29/21,9:23,52,North,Count,Y,97,0.603,,
7/29/21,9:23,52,North,Count,Y,98,0.723,,
7/29/21,9:23,52,North,Count,Y,99,0.838,,
7/29/21,9:23,52,North,Count,Y,100,0.872,,
7/29/21,9:23,52,North,Count,Y,101,0.767,,
7/29/21,9:23,52,North,Count,Y,102,0.656,,
7/29/21,9:23,52,North,Count,Y,103,0.804,,
7/29/21,9:23,52,North,Count,Y,104,0.644,,
7/29/21,9:23,52,North,Count,Y,105,0.702,,
7/29/21,9:23,52,North,Count,Y,106,0.862,,
7/29/21,9:23,52,North,Count,Y,107,0.842,,
7/29/21,9:23,52,North,Count,Y,108,0.810,,
7/29/21,9:23,52,North,Count,Y,109,0.776,,
7/29/21,9:23,52,North,Count,Y,110,0.680,,
7/29/21,9:23,52,North,Count,Y,111,0.655,,
7/29/21,9:23,52,North,Count,Y,112,0.745,,
7/29/21,9:23,52,North,Count,Y,113,0.670,,
7/29/21,9:23,52,North,Count,Y,114,0.706,,
7/29/21,9:23,52,North,Count,Y,115,0.747,,
7/29/21,9:23,52,North,Count,Y,116,0.823,,
7/29/21,9:23,52,North,Count,Y,117,0.653,,
7/29/21,9:23,52,North,Count,Y,118,0.840,,
7/29/21,9:23,52,North,Count,Y,119,0.723,,
7/29/21,9:23,52,North,Count,Y,120,0.813,,
7/29/21,9:23,52,North,Count,Y,121,0.784,,
7/29/21,9:23,52,North,Count,Y,122,0.782,,
7/29/21,9:23,52,North,Count,Y,123,0.720,,
7/29/21,9:23,52,North,Count,Y,124,0.575,,
7/29/21,9:23,52,North,Count,Y,125,0.782,,
7/29/21,9:23,52,North,Count,Y,126,0.630,,
7/29/21,9:23,52,North,Count,Y,127,0.817,,
7/29/21,9:23,52,North,Count,Y,128,0.802,,
7/29/21,9:23,52,North,Count,Y,129,0.716,,
7/29/21,9:23,52,North,Count,Y,130,0.564,,
7/29/21,9:23,52,North,Count,Y,131,0.883,,
7/29/21,9:23,52,North,Count,Y,132,0.820,,
7/29/21,9:23,52,North,Count,Y,133,0.764,,
7/29/21,9:23,52,North,Count,Y,134,0.670,,
7/29/21,9:23,52,North(2),Count,Y (2),1,0.953,,Wrong pond number on whiteboard in photos 
7/29/21,9:23,52,North(2),Count,Y (2),2,0.778,,
7/29/21,9:23,52,North(2),Count,Y (2),3,0.768,,
7/29/21,9:23,52,North(2),Count,Y (2),4,0.738,,
7/29/21,9:23,52,North(2),Count,Y (2),5,0.841,,
7/29/21,9:23,52,North(2),Count,Y (2),6,0.935,,
7/29/21,9:23,52,North(2),Count,Y (2),7,0.684,,
7/29/21,9:23,52,North(2),Count,Y (2),8,0.844,,
7/29/21,9:23,52,North(2),Count,Y (2),9,0.859,,
7/29/21,9:23,52,North(2),Count,Y (2),10,0.764,,
7/29/21,9:23,52,North(2),Count,Y (2),11,0.777,,
7/29/21,9:23,52,North(2),Count,Y (2),12,0.619,,
7/29/21,9:23,52,North(2),Count,Y (2),13,0.693,,
7/29/21,9:23,52,North(2),Count,Y (2),14,0.777,,
7/29/21,9:23,52,North(2),Count,Y (2),15,0.672,,
7/29/21,9:23,52,North(2),Count,Y (2),16,0.851,,
7/29/21,9:23,52,North(2),Count,Y (2),17,0.930,,
7/29/21,9:23,52,North(2),Count,Y (2),18,0.763,,
7/29/21,9:23,52,North(2),Count,Y (2),19,0.740,,
7/29/21,9:23,52,North(2),Count,Y (2),20,0.925,,
7/29/21,9:23,52,North(2),Count,Y (2),21,0.755,,
7/29/21,9:23,52,North(2),Count,Y (2),22,0.802,,
7/29/21,9:23,52,North(2),Count,Y (2),23,1.004,,
7/29/21,9:23,52,North(2),Count,Y (2),24,1.029,,
7/29/21,9:23,52,North(2),Count,Y (2),25,0.965,,
7/29/21,9:23,52,North(2),Count,Y (2),26,0.880,,
7/29/21,9:23,52,North(2),Count,Y (2),27,0.949,,
7/29/21,9:23,52,North(2),Count,Y (2),28,0.803,,
7/29/21,9:23,52,North(2),Count,Y (2),29,0.865,,
7/29/21,9:23,52,North(2),Count,Y (2),30,0.791,,
7/29/21,9:23,52,North(2),Count,Y (2),31,0.921,,
7/29/21,9:23,52,East,Count,Y,1,0.776,,
7/29/21,9:23,52,East,Count,Y,2,0.739,,
7/29/21,9:23,52,East,Count,Y,3,0.787,,
7/29/21,9:23,52,East,Count,Y,4,0.778,,
7/29/21,9:23,52,East,Count,Y,5,0.801,,
7/29/21,9:23,52,East,Count,Y,6,0.727,,
7/29/21,9:23,52,East,Count,Y,7,0.701,,
7/29/21,9:23,52,East,Count,Y,8,0.714,,
7/29/21,9:23,52,East,Count,Y,9,0.829,,
7/29/21,9:23,52,East,Count,Y,10,0.748,,
7/29/21,9:23,52,East,Count,Y,11,0.759,,
7/29/21,9:23,52,East,Count,Y,12,0.697,,
7/29/21,9:23,52,East,Count,Y,13,0.896,,
7/29/21,9:23,52,East,Count,Y,14,0.883,,
7/29/21,9:23,52,East,Count,Y,15,0.810,,
7/29/21,9:23,52,East,Count,Y,16,0.749,,
7/29/21,9:23,52,East,Count,Y,17,0.775,,
7/29/21,9:23,52,East,Count,Y,18,0.651,,
